Time [s]	Kenobi Ch.  1(Target)[mbar]	Kenobi Ch.  1(Read)[mbar]	Kenobi Ch.  2(Target)[mbar]	Kenobi Ch.  2(Read)[mbar]	Kenobi Ch.  3(Target)[mbar]	Kenobi Ch.  3(Read)[mbar]	Kenobi Ch.  4(Target)[mbar]	Kenobi Ch.  4(Read)[mbar]	hplc(Target) [µl/min]	hplc(Read)[µl/min]	hplc(Target) [µl/min]	hplc(Read)[µl/min]	Buffer2(Target) [µl/min]	Buffer2(Read)[µl/min]	bigsensor(Target) [µl/min]	bigsensor(Read)[µl/min]	
88.5600	0.0000	72.0215	0.0000	45.8984	0.0000	62.2559	0.0000	82.5195	0.0000	3.4515	0.0000	3.4515	0.0000	-0.0065	0.0000	-1082.5882	
88.7600	0.0000	72.2656	0.0000	45.8984	0.0000	62.5000	0.0000	82.7637	0.0000	3.5684	0.0000	3.5684	0.0000	-0.0065	0.0000	-1083.5175	
88.9610	0.0000	72.0215	0.0000	45.8984	0.0000	62.5000	0.0000	82.5195	0.0000	3.5259	0.0000	3.5259	0.0000	-0.0139	0.0000	-1082.8537	
89.1600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.5195	0.0000	3.5790	0.0000	3.5790	0.0000	-0.0093	0.0000	-1082.7209	
89.3600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	3.5153	0.0000	3.5153	0.0000	-0.0112	0.0000	-1083.5175	
89.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	3.6215	0.0000	3.6215	0.0000	-0.0028	0.0000	-1083.5175	
89.7600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	3.6002	0.0000	3.6002	0.0000	-0.0130	0.0000	-1083.5175	
89.9600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	3.5896	0.0000	3.5896	0.0000	-0.0093	0.0000	-1083.5175	
90.1600	0.0000	72.2656	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	3.6002	0.0000	3.6002	0.0000	-0.0121	0.0000	-1083.5175	
90.3600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.5195	0.0000	3.6746	0.0000	3.6746	0.0000	-0.0112	0.0000	-1082.7209	
90.5600	0.0000	72.2656	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	3.6215	0.0000	3.6215	0.0000	-0.0056	0.0000	-1083.5175	
90.7600	0.0000	72.0215	0.0000	46.1426	0.0000	62.5000	0.0000	82.5195	0.0000	3.6746	0.0000	3.6746	0.0000	-0.0130	0.0000	-1082.7209	
90.9600	0.0000	72.2656	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	3.6002	0.0000	3.6002	0.0000	-0.0056	0.0000	-1083.5175	
91.1600	0.0000	72.0215	0.0000	45.8984	0.0000	62.2559	0.0000	82.5195	0.0000	3.6427	0.0000	3.6427	0.0000	-0.0112	0.0000	-1082.7209	
91.3610	0.0000	72.2656	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	3.6427	0.0000	3.6427	0.0000	-0.0046	0.0000	-1083.5175	
91.5600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	3.7701	0.0000	3.7701	0.0000	-0.0084	0.0000	-1083.2520	
91.7600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	3.6958	0.0000	3.6958	0.0000	-0.0112	0.0000	-1083.5175	
91.9610	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	3.7914	0.0000	3.7914	0.0000	-0.0037	0.0000	-1083.5175	
92.1600	0.0000	72.2656	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	3.7170	0.0000	3.7170	0.0000	-0.0130	0.0000	-1083.3847	
92.3600	0.0000	72.0215	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	3.8020	0.0000	3.8020	0.0000	-0.0074	0.0000	-1083.2520	
92.5600	0.0000	72.0215	0.0000	45.6543	0.0000	62.2559	0.0000	82.7637	0.0000	3.7914	0.0000	3.7914	0.0000	-0.0112	0.0000	-1082.8537	
92.7600	0.0000	72.2656	0.0000	46.1426	0.0000	62.7441	0.0000	83.0078	0.0000	3.7701	0.0000	3.7701	0.0000	-0.0084	0.0000	-1083.5175	
92.9600	0.0000	71.7773	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	3.8232	0.0000	3.8232	0.0000	-0.0037	0.0000	-1082.8537	
93.1600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	3.7701	0.0000	3.7701	0.0000	-0.0084	0.0000	-1083.5175	
93.3600	0.0000	72.0215	0.0000	45.6543	0.0000	62.7441	0.0000	82.5195	0.0000	3.8339	0.0000	3.8339	0.0000	-0.0102	0.0000	-1083.5175	
93.5600	0.0000	72.2656	0.0000	45.6543	0.0000	62.2559	0.0000	82.5195	0.0000	3.7914	0.0000	3.7914	0.0000	-0.0102	0.0000	-1082.7209	
93.7600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	3.8339	0.0000	3.8339	0.0000	0.0009	0.0000	-1083.5175	
93.9600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.5195	0.0000	3.8339	0.0000	3.8339	0.0000	-0.0093	0.0000	-1082.8537	
94.1600	0.0000	71.7773	0.0000	45.8984	0.0000	62.5000	0.0000	82.7637	0.0000	3.9401	0.0000	3.9401	0.0000	-0.0102	0.0000	-1083.3847	
94.3600	0.0000	72.2656	0.0000	45.6543	0.0000	62.7441	0.0000	83.0078	0.0000	3.9082	0.0000	3.9082	0.0000	-0.0028	0.0000	-1083.5175	
94.5600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	3.9613	0.0000	3.9613	0.0000	-0.0112	0.0000	-1083.5175	
94.7600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	3.9294	0.0000	3.9294	0.0000	-0.0056	0.0000	-1083.5175	
94.9610	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	3.9294	0.0000	3.9294	0.0000	-0.0084	0.0000	-1083.5175	
95.1600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.5195	0.0000	3.8976	0.0000	3.8976	0.0000	-0.0121	0.0000	-1082.8537	
95.3610	0.0000	72.0215	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	3.9294	0.0000	3.9294	0.0000	-0.0093	0.0000	-1083.3847	
95.5600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	4.0038	0.0000	4.0038	0.0000	-0.0112	0.0000	-1083.5175	
95.7600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.5195	0.0000	3.9401	0.0000	3.9401	0.0000	-0.0046	0.0000	-1082.8537	
95.9600	0.0000	72.0215	0.0000	45.8984	0.0000	62.7441	0.0000	82.7637	0.0000	3.9613	0.0000	3.9613	0.0000	-0.0102	0.0000	-1083.5175	
96.1600	0.0000	72.0215	0.0000	45.4102	0.0000	62.5000	0.0000	82.7637	0.0000	3.9613	0.0000	3.9613	0.0000	-0.0046	0.0000	-1082.7209	
96.3600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	83.0078	0.0000	4.0463	0.0000	4.0463	0.0000	-0.0121	0.0000	-1083.5175	
96.5600	0.0000	71.7773	0.0000	45.6543	0.0000	62.5000	0.0000	82.7637	0.0000	3.9719	0.0000	3.9719	0.0000	-0.0102	0.0000	-1083.2520	
96.7600	0.0000	72.0215	0.0000	45.6543	0.0000	62.2559	0.0000	82.7637	0.0000	4.0144	0.0000	4.0144	0.0000	-0.0056	0.0000	-1082.7209	
96.9600	0.0000	72.2656	0.0000	45.8984	0.0000	62.9883	0.0000	82.7637	0.0000	4.0038	0.0000	4.0038	0.0000	-0.0102	0.0000	-1083.5175	
97.1600	0.0000	71.7773	0.0000	45.6543	0.0000	62.2559	0.0000	82.5195	0.0000	4.0038	0.0000	4.0038	0.0000	-0.0019	0.0000	-1082.7209	
97.3600	0.0000	72.2656	0.0000	45.8984	0.0000	62.7441	0.0000	83.0078	0.0000	4.0569	0.0000	4.0569	0.0000	-0.0112	0.0000	-1083.5175	
